A19D6|91||99|94||||||94|79|69|65|||||||96|78|87|77|75|76|80|89|83|83|85||62|||||66|69|60|60|0|0|||||||54|56|55|56|79|51|53|51|73|7|20|26|78|6|16|20|69|57|8|18|21|20|98|82|44|99|50|24|94|65|64|52|12||||||33|32|41|42|41|42|93|91|92|93|94|94|30|27|54|77|83|85|||0|0|0|0|35|37|37|37|34|35|36|36|64|87|92|90|31|29|39|60|65|63|82|64|90|89|97|96|83|71|90|90|97|97|12|23|11|11|4|3|0|0|0|0|0|0|0|0|0|0|0|0|32|33|26|28|24|20|56|47|53|57|56|52|77|83|83|38|0|39|42|17|24|59|27|18|51|53|27|52|21|21|56|78|81|81|||||||48|67|70|71|74|77|8|18|21|20|98||27|85|63|61
A19D7|24|7|8|9|11|14|88|85|40|10|23|96|86|17|88|85|12|86|82|12|6|5|3|2|3|10|8|7|7|8|97|||||13|12|9|||92|||||77||55|42|36|28|22|45|21|49|37|20|27|98|50|31|24|98|44|24||24|98|43|23|23|39|14|65|9||59|33|79|69||||||0|98|98|98|98|98|99|8|8|12|11|10|9||43|51|45|37|34||0|0|0|0|0|96|96|97|97|97|97||61|67|59|43|43||41|46|39|33|31|59|51|47|45|40|38|52|44|41|39|38|32|29|32|32|33|37|41|48|48|48|50|52|57|50|50|50|53|55|60|50|48|50|49|49|47|66|64|64|59|61|63|81|83|84|50|59|50|48|54|73|51|40|40|60|91|90|||47|49|42|38|37||73|76|58|40|50|40|45|40|30|31|31|24|98|43|23|23|30|59|22|65|81
A19D9|12|13|25|37|19|8|10|15|11|15|19|27|34|8|14|20|9|8|12|10|39|48|47|68|79|35|38|37|47|53||57||||31|16||||95|93|88|85|83|||97|23|10|16|28|14|23|22|27|38|62|35|37|43|61|30|33|38|41|58|29|32|38|37|73|92|36|41|4|97|91|56|48|23|5|14|22|41|19|64|66|72|74|76|76|66|70|73|72|60|63|74|77|72|75|80|83|77|75|91|89|80|67|59|61|63|64|66|65|91|92|88|90|95|97|76|77|71|76|83|88|80|76|75|79|70|65|83|80|80|84|78|74|20|23|25|27|34|37|40|39|39|46|48|50|42|41|41|48|50|52|||||||67|65|68|68|73|76|57|55|62|52|44|77|74|67|54|47|39|29|72|63|67|6|67|73|73|75|79|81|95|94|91|90|93|93|68|54|57|44|42|56|58|29|31|38|37|18|43||79|31
A19DA|21||||29|21|25|61|18|33|32|34|42|22|25|64|22|25|57|25|27|30|24|25|31|42|43|39|38|43|46|29||||44|42|42|39||76|71|26|26|32|21||20|37|32|45|53|47|53|41|51|52|54|64|76|61|50|59|73|56|39|64|60|73|82|46|96|67|73|86|39|73|60|77|52|39|12|20|17|5|90|35|36|45|46|47|47|35|37|35|39|36|37|72|73|71|69|65|63|53|51|54|60|58|60|36|37|38|38|37|37|87|87|86|84|82|80|58|59|57|55|50|49|90|87|86|84|89|88|87|85|83|82|89|87|5|6|5|7|8|9|0|0|0|0|0|0|0|0|0|0|0|0|46|45|46|46|44|42|60|60|64|66|67|66|53|49|58|56|0|11|14|20|43|40|58|31|36|40|5||65|68|65|66|63|61|||||||67|73|76|77|80|79|64|60|73|82|47|36|30|28|37|0
A19DF||||||||||14|||||||||||33||||||89||||12|0|||||||||0|0||||||||98|95||||0|||4|7|5|4|9|27|24||75|11|22|24||79|23|45|94|94|32|71|33||||||||||0|0|15|13|15||0|||0|65|||||||||0||||7|6|9|9|5|12|1|1|100||15|0|97|93|17|96|10|0|66|3|7||6||73||||||20|100|98|99|97|12|0|||||0|0|||||0||||||||25|0|55|8|20|20|41|22|5|0|7|4|2|4|4|12|15|81|18|32|||||1||||19|80|1|2|||7||24|2|5|10|22|24||80||4|0|0|49
A19F8|77|82|81|81|77|83|80|81|74|83|81|57|73|82|79|79|83|80|81|82|82|78|79|78|80|67|66|62|73|79|49|||||45|87|86|82|86|75|77|41|39|37|91|23|88|71|86|81|82|78|68|62|59|67|69|38|52|54|73|32|46|48|50|77|32|46|48|51|65|30|25|31||35|27|38|70|97|36|52|55|59|55|68|66|70|73|63|62|58|65|66|55|95|95|66|68|64|65|90|82|81|83|89|85|73|81|69|67|68|66|61|61|79|78|72|82|92|83|74|70|62|69|76|65|39|39|36|43|41|41|48|42|45|52|48|49|52|49|54|44|26|27|71|72|78|72|37|45|74|76|82|76|38|46|69|59|76|78|6|7|53|49|53|68|48|44|78|74|78|90|93|62|71|69|65|86|77|70|31|80|76|89|67|69|59|60|83|78|74|67|56|91|93|89|37|69|76|86|57|41|76|32|46|48|51|71|82|79|63|86
A19F9|||||||||||72|16|59||||||||43|38|30|25|25|22|24|15|11|12||||||72|||||0|0|||||||72|6|38|54|78|54|8|46|29|67|17|38|32|63|14|32|4|68|50|14|33|5|57|28|9|33|25|23|88|18|70|79|88||||||23|24|34|39|41|39|13|12|15|18|15|17|27|29|26|42|45|37||||0|0|0|20|21|23|26|25|24|29|32|30|65|77|63|26|26|22|43|57|38|74|72|70|62|57|65|78|76|74|68|66|71|18|20|24|30|34|25|0|0|0|0|0|0|0|0|0|0|0|0|86|86|70|78|85|82|86|86|76|87|93|91|26|19|28|47|0|13|18|23|23|31|56|29|7|20|16||22|24|22|35|39|28|||||||33|42|15|24|47|52|50|14|33|5|58||30|35|13|
A19FD|15||||22|13|7|6|16|25|19|12|13|13|7|6|15|9|7|19|28|29|24|20|22|50|49|47|44|46|13||||||14|8|6|4|82|81|51|55|53|70||56|31|29|36|40|42|||||92|57|51|50|92|51|43|44|80|65|51|43|44|50|30|68|42|20||88|89|33|49|8|44|47|42|50|64|33|34|43|44|44|45|||||||81|81|61|79|78|76|59|61|83|63|63|64|63|63|64|65|64|63|52|53|45|52|51|47|64|63|41|60|57|57|||||||||||||82|82|83|81|83|84|73|75|77|77|80|81|77|78|81|81|84|85|||||||14|14|23|22|22|22|83|81|86|75||13|16|33|75|67|46|55|29|40|9||95|93|90|90|90|90|58|57|54|56|55|52|||||||65|51|44|44|50|42|57|44|43|31
A1A02|33||||47|30|70|72|31|45|29|83|84|35|78|78|26|45|53|34|37|43|34|42|36|31|33|28|35|32||||||87|68|43|||0|0||||30||31|39|26|29|38|38|32|37|32|37|66|89|63|82|67|92|71|87|50|70|92|71|87|51|20|28|30|25|52|26|21|19|30|22||||||26|26|37|39|39|40|43|46|48|45|43|46|58|61|56|61|44|54|0|0|0|0|0|0|24|24|25|27|26|27|87|89|82|86|63|80|58|61|52|57|37|46|96|96|95|96|97|97|92|93|91|93|93|94|7|4|4|4|4|5|0|0|0|0|0|0|0|0|0|0|0|0|25|22|18|14|11|13|82|82|81|81|77|78|31|24|36|50|0|25|24|23|41|45|45|33|35|26|22||47|53|48|52|38|45|||||||57|67|68|79|75|67|70|92|71|87|51|10|41|37|32|
A1A04|18|9|10|11|19|18|22|51|15|40|20|24|47|25|29|57|12|13|40|37|70|65|73|79|78|39|36|38|38|37||||||8|7|50|||0|0||||12|80|12|72|62|64|83|77|70|60|64|85|35|68|79|94|32|71|79|90|31|80|72|79|90|64|0|3|10|47|67|79|62|92|81|68||||||89|88|89|89|89|88|49|51|51|52|53|54|72|74|84|69|70|66|0|0|0|0|0|0|91|91|90|88|88|88|79|79|88|75|74|70|87|85|89|86|86|84|21|20|28|31|26|18|27|26|36|40|35|25|70|72|69|74|78|75|90|91|90|92|93|93|95|96|95|98|99|98|93|93|93|93|93|92|46|44|50|50|49|48|96|95|95|90||85|85|91|94|86|81|89|95|89|69|16|77|78|76|78|79|76|65|65|58|55|52|48|43|41|46|48|47|49|80|72|83|92|64|68|93|91|95|27
A1A06|9||||||||15||2||||||||||15|7|6|10|17|19|5|11|19|31|27|||||2|||||0|0|||||||83|56|20|62|90|85|83|51|71|90|73|34|38|89|69|21|25|90|90|70|18|20|93|21|26|35|9|83|55|85|86|72|95|||5|24||71|69|71|70|72|76|82|75|68|19|47|50|65|66|17|76|10|18|0|0||0|||81|80|82|82|81|82|63|62|33|61|23|30|77|71|15|73|8|21|39|42|26|17|37|27|50|53|34|24|50|38|71|72|81|75|75|61|90|89|93|91|92|79|95|94|99|96|97|83|90|91|87|91|89|87|31|28|31|31|32|36|19|12|19|46||15|11|32|90|36|41|80|88|61|95||85|84|38|19|12|17|51|44|30|26|12|19|30|36|22|19|14|17|90|69|16|20|93|94|70|0|0|66
A1A09|42|45|48|42|65|84|||53|81|89|||86|||76|||74|54|55|47|61|69|20|16|12|13|15|65|||||76|94|71|50|46|0|0|||||||71|21|23|54|59|70|22|20|45|87|85|34|45|87|81|25|34|71|91|81|25|34|78|45|91|84|94|90|91|17|17|38|94||||||67|67|70|71|74|75|30|29|29|31|32|33|46|45|40|39|31|26|0|0|0|0|||53|52|52|53|54|57|79|75|63|56|32|27|70|64|46|40|21|18|72|70|68|45|48|50|67|65|64|38|41|46|43|45|47|46|62|63|67|70|74|67|83|85|70|73|78|70|88|89|65|66|66|61|66|70|90|90|88|86|88|92|77|76|76|62|65|36|36|90|83|73|50|70|95|57|31||46|45|38|35|29|25|69|60|47|45|26|26|35|40|39|38|41|50|90|81|25|34|77|77|85|79|62|79
A1A0A||||||||||||||||||||||||||||||||76|||||||||0|0||||||||||||||||51|61|66|65|52|61|72|77|68|53|61|73|78|60|76|62|16|61||22|49|56|82|||||||||0|0|13|14|||||||||||||||||||4|3|0|5|7|13|||||2|5||75|76|74|86|91|2|0||0|0|1|2|1||1|1|1||||||99|||||||||||||||||||||0|0|7|7|13|10|15|25||18|22|6|20|15|23|16|3|13|40|||||||||19|17|20|17|13|||||||53|62|73|78|61||15|10|6|
A1A0D|83|48|6|3|54||||28||||77||||||||9|9|3|2|3|39|45|43|58|73||19||||19|||||96|84||||||94|86|92|96|95|51|88|97|96|92||78|98|72||70|76|8|18||70|34|9|19|36|8|5|60|10|70|93|92|77|98|||1|0|96|56|58|61|55|52|46|55|63|56|25|14|58|44|73|34|14|9|79|97|87||||96|72|72|73|71|70|63|45|65|41|31|27|55|36|44|32|24|19|33|23|20|66|91|67|50||26|72|92|74|53|34|36|36|34|35|20|64|63|71|72|71|58|67|66|74|76|75|61||76|76|75|74|58|26|27|32|26|26|26|37|31|39|45||56|52|18|39|60|37|26|89|58|73||68|76|59|16|10|72|41|49|39|28|20|72||77|78|65|72|86||70|34|9|19|8|32|37|46|76
A1A10|||||76|||||93|95||96|||||||95||38|69|85|||61|83|81|78|||||||||||0|0|||||||12|80|65|56|4|20|76|71|55|8|18|33|38|8|24|40|49|3|8|24|40|49|5|89|94|98|90||79|14|53|66|||||||21|23|35|35|31|33|84|85|83|82|88|76||26|62|60|29|43|||0|0||0|31|31|33|30|22|22||36|69|77|33|||30|42|51|25||90|95|92|84|66|66|90|95|93|87|72|69|14|8|10|16|40|39|0|0|0|0|0|0|0|0|0|0|0|0|76|74|74|66|14||32|37|51|66|71||46|37|45|83|0|21|19|58|69|82|72|61|11|37|23|||21|49|40|29|40||2|95|97|9|89|3|5|12|36|16||8|24|40|49|5||82|43|26|94
A1A17|16||||32|15|10|11|27|24|19|11|22|17|12|13|14|10|10|29|40|46|39|28|20|74|78|77|71|68|73|23|70|||41|41|39|27|17|77|74|29|29||10||9|48|59|52|39|86|||||55|70|87|96|49|64|84|100|58|53|66|84|100|65|36|13|70|67|33|86|79|53|46|50|79|93|97||74|27|25|36|36|35|35|||||||95|96|95|92|90|82|53|57|55|54|52|54|59|57|57|57|57|56|58|58|57|56|53|44|69|68|66|63|57|45|||||||||||||76|78|78|79|80|80|0|0|0|0|0|0|0|0|0|0|0|0|||||||12|10|20|19|18|18|70|66|71|68||19|16|74|80|66|49|55|71|43|17||97|99|99|97|98|95|84|81|76|67|63|53|||||||53|66|84|100|64|78|64|55|46|23
A1A1A|17||||28|61|78|66|62|66|56|71|89|57|74|61|66|81|71|59|28|30||||60|64|73|67|64|||||||||||79|78|6|21|45||||31|16|16|29|63|||||61|76|46|45|56|72|33|33|62|58|73|33|33|50|||||46|||||45|95|90|16|18|48|22|18|30|32|32|34|||||||87|84|80|79|67|43|56|55|52|49|55|96|53||||||50||||||61||||||||||||||||||82||||||36||||||38||||||||||||9||||||77|74|82|73||6|4|57|51|56|49|44|15|33|7||96|94|91|90|89|87|62|57|49|47|42|34|||||||58|72|33|33|51|52|62|18|6|90
A1A1B|12|95|75|19|22||||19|82||96|94|||||||64|10|19|61|80|93||29|41|59|76|28|22||||14|31||||79|97|94|92|90|3||3|92|90|90|94|95|91|80|86|88|94|97|94|92|94|97|93|91||95|97|93|91|61|49|76|76|94||93|86|92|91||92|95|94|2|93|90|88|86|85|82|80|15|13|13|14|25|29||64|52|23|46|56||96|99||100|98|92|90|85|84|82|76||75|63|30|58|73||69|55|19|41|69|33|31|32|27|22|15|30|29|32|26|23|14|53|54|61|61|57|56|70|69|77|77|66|63|73|73|80|81|70|66|59|67|67|67|62|67|44|50|53|52|53|66|44|52|47|26||93|88|44|34|17|22|26|74|80|83|||57|47|22|58|63||66|42|32|60|58|29|43|34|32|37|67|95|97|93|91|62||15|36|69|100
A1A23|76|68|69|68|53|62|63|65|63|50|71|63|65|62|64|64|62|62|64|67|99|95|94|||52|48|44|41|40||||||84|69|62|58|61|71|71|20|18|16|56|91|58|26|65|64|61|34|22|75|73|71|62|75|81|93|64|60|74|92|38|38|59|74|92|26|63|8|21|81|51|39|42|57|51|29|81|85|87|92|85|95|95|96|95|94|94|14|14|17|17|13|12|57|65|60|56|58|53|72|63|65|69|60|61|92|92|92|93|82|83|78|83|77|78|93|90|95|91|83|93|17|12|15|10|11|14|8|9|20||||||88|83|74|66|95|94|95|92|88|83||99||97|93|88|||||||||68|67|68|75|94|92|95|95|96|78||87|86|81|56|63|72|66|65|96|88|22|56|60|62|55|55|50|75|79|73|61|76|78|69|72|76|76|81|80|38|60|74|92|26|47|62|61|96|17
A1A2E|71|50|51|51|38|50|57|53|30|55|68|74|44|44|51|46|60|63|59|55|74|60|52|56|57|73|71|64|68|69||56|54|||74|72|78|83|81|85|86|72|70|72|81|47|76|39|29|25|20|45|50|35|26|20|76|33|54|50|75|29|50|45|38|79|64|50|45|24|77|71|82|84|11|59|65|51|34|44|57|42|44|47|62|98|98|98|98|98|98|81|79|77|78|79|80|85|86|77|77|95|82|80|79|86|88|66|83|98|98|98|98|98|98|87|86|77|77|94|83|80|72|58|56|80|67|29|33|32|30|22|36|30|34|31|28|22|41|41|33|32|29|30|32|56|51|53|47|47|47|59|53|55|49|49|49|19|18|19|22|21|19|39|38|44|43|44|44|91|90|93|80||87|85|64|48|70|70|50|28|100|98|47|70|79|71|69|71|73|86|89|85|83|83|86|43|28|30|31|33|30|79|64|51|45|24|53|53|28|97|81
A1A30|70|74|76|76|62|53|52|51|51|54|60|51|49|50|48|47|59|56|56|54|51|48|42|40|40|87|86|87|88|90|90|74|||||||||95|93|86|86|85|99||85|73|75|75|76|35|71|74|74|74|47|57|58|73|40|40|38|53|33|40|40|39|47|31|11|2|8|9|37|72|63|50|17|6|9|54|55|57|51|58|59|63|63|60|60|97|98|97|98|97|97|89|94|96|96|96|96|95|94|94|91|92|91|82|81|82|80|78|77|65|70|70|74|72|70|47|51|55|58|53|51|||||||||||||40|42|41|43|39|37|76|77|77|78|75|74|80|81|81|83|79|77|||||||18|19|26|26|25|25|88|87|91|70||64|66|25|39|46|58|40|22|83|70||87|89|89|89|88|89||57|55|58|58||51|56|44|48|62|66|40|40|39|47|31|12|41|80|89|17
A1A32|21|15|26||18|89|83|77|35|36|96|24|29|87|82|75|89|83|78|40|15|17|15|15|16|59|60|69|71|73||6||||37|||||96|95|84|84|85|||93|72|28|22|15|75|||||62|42|39|39|59|35|32|30|41|50|35|32|30|53|28|61|29|34||90|82|16|8||12|20|34|45|9|98|98|98|98|98|98|||||||90|87|87|47|90|89|69|87|91|100|85|85|100|100|100|100|100|100|44|46|45|43|46|41|53|49|44|35|48|46|||||||||||||86|86|85|85|85|87|60|80|79|78|77|81|63|86|85|84|83|86|||||||2|2|10|10|10|10|75|75|81|56||92|91|27|49|37|41|33|34|99|99||88|89|89|89|89|89||48|51|44|50|45|||||||50|35|32|30|54|36|38|18|86|23
A1A37|61|35|36|36|57|88|90||44|93|77|91|74|85|87||90|91||61||||||38|35|44|43|38|99|||||60||80|||73|75|23|20|26|23|29|23|39|31|9|19|34|96|30|10|23|18|30|58|48|17|29|60|43||97|84|87|73|36|7|7|23|6|69|70|19|28|39|99|12|57|44|44|24|84|84|86|86|87|90|37|36|2|3|39|42|60|49|81|73|63|44|59|79|51|56|62|72|80|79|80|84|84|85|82|69|92|81|72|62|6|4|97|93|87|76|33|27|38|27|32|40|26|21|34|28|29|39|90|91|88|84|86|75|97|97|95|93|94|92||||99|100|97|54|54|75|71|41|60|70|68|61|54|54|69|76|77|79|55||81|84|21|27|41|62|40|52|83|82|50|59|65|63|65|60|46|59|60|55|56|50|43|61|54|54|43|21|41|97|84|89|75|36|35|32|98|91|23
A1A38||||||||||||||||||||||60|95|92|90|79|93|93|93|93|||||||||||0|0|||||||96|83|2|3|12|98|87|2|5|54|44|56|23|52|51|60|19|63|53|51|60|58|27|64|86|80|42|68|62|76|16|59|82||||||7|8|19|19|20|27|58|87|49|1|72|82||4|0||1|19|||||||16|22|21|26|25|27|5|16|16|16|19|32||3|8|11|15|26|33|31|32|38|50|93|||45|51|||97|88|56|35|17|8||95|71|44|0|0||100|75|46|0|0|||63||||19|21|21|13|20|31|9|7|12|21||3|4|44|15|16|12|5|70|18|65||0|6|0||1|16||17|7|12|||9|29|4|3|3|13|53|51|60|58|27||13|0|0|90
A1A3A|67|11|7||28|22|5|2|61|33|3|3|3|22|5|2|22|6|3|9|45|45|42|27|21|34|14|26|17|14|||||||91|79|||91||38|43|44||||29|15|16|18|30|19|24|26|22|31|48|44|37|30|16|14|31|17|25|14|12|27|22|19|17|10|10|57|27|19|21|31|4|4|2|3|3|9|99|99|99|99|99|99|30|32|37|38|30|27|80|60|69|62|57|58|86|48|65|48|47|48|97|97|97|97|97|97|92|77|84|78|77|82|86|67|75|68|68|75|56|54|59|50|49|46|44|50|52|38|38|34|41|49|46|46|45|52|56|58|60|56|55|60|58|60|62|58|57|62|27|35|36|37|45|46|59|60|66|66|73|75|61|55|63|73|71|56|49|59|84|74|52|66|61|98|99||88|56|62|58|54|55|79|84|87|82|83|82|20|27|27|28|43|43|25|14|12|27|22|42|80|15|35|44
A1A41||11|14|15|5|||||9|6|64||||||||13|23|16|12|10|12||54|77|||35|64|||||8||||98|97|93|94|94||||7|83|6|71||2|8|1|12|14|22|30|26|12|19|24|22|4|13|19|24|22|5|84|97|95|52|83|84|65|61||5|12|20|19|17|23||76|82|81|73|||13|75|84|72|||30|97|98|95||||87|87|97||98|98|98|97|97|97|30|42|57|59|46|34|15|33|62|66|38|22|||||||||||||79|76|75|73|73|75|63|64|60|65|56|39|69|70|66|70|61|42||||||||2|12|11|9||44|38|47|63||99|98|55|49|49|43|40|20|90|97|11||35|88|89|85|||||||||44|66|52|6||13|19|24|22|5||57|56|94|17
A1A45|54|59|66||22|46|41|47|50|52|42|40|40|40|37|44|54|47|52|48|83|80|81|79|81|55|34|49|48|47|||||||||||95|97|89|91|91|82|96|64|23|24|23|15|31|99|26|27|6|51|45|42|25|47|40|35|20|23|48|40|45|44|54|29|85|44|94|66|18|51|52|7|77|12|20|55|38|9|75|75|80|81|80|80|63|65|7|68|67|68|70|71|68|73|71|69|94|95|95|94|95|94|70|71|71|70|69|69|90|88|88|93|91|90|85|82|78|82|78|78|30|24|28|23|23|19|35|29|29|28|29|25|52|54|51|37|36|33|75|75|75|57|57|54|79|79|79|59|60|56|83|76|87|83|85|87|70|67|74|77|76|75|53|46|56|78||24|20|36|68|77|55|44|25|82|90|16|71|71|68|69|68|64|81|78|76|86|82|78|32|17|22|59|68|67|48|40|45|44|55|71|65|14|20|9
A1A49|86|90|92|91|77|78|82|81|75|70|79|84|78|76|82|81|79|80|78|81|98|96|97|98|98|87|81|83|85|85|87|||||73|57|58|64|59|0|0||||82||85|14|23|50|62|57|16|26|49|55|39|42|58|68|37|40|59|71|42|35|40|59|72|39|16|5|25|50|82|37|51|58|75|43||||||56|56|64|65|64|62|64|68|70|71|70|70|77|81|83|85|83|79|0|0|0|0|0|0|44|43|45|45|46|45|98|98|98|99|99|98|93|91|90|92|89|88|42|42|53|52|52|51|54|55|64|64|65|64|47|41|32|29|29|32|0|0|0|0|0|0|0|0|0|0|0|0|||||||91|89|92|92|89|87|89|89|83|62|0|69|65|49|30|81|91|77|73|81|66||74|77|82|83|81|77|||||||41|40|46|46|45|46|35|41|59|73|39|38|45||85|37
A1A4B|||||60||||96|98||92|86||||||||6|30|24|20|18|21|41|36|32|32||||||63|||||0|0|||||||6|26|24|27|7|30|88|67|60|95|34|70|63|95|25|65|62|4|91|28|65|63|5|1|26|15|10|65|4|59|32|77|88||||||35|37|50|49|48|50|12|34|25|11|10|20|18|40|36|31|43|36||0|0||0|0|41|41|45|47|44|42|28|47|43|38|54|48|24|36|33|30|36|31|38|31|30|55|61|59|||42|66|71|69|31|23|39|42|42|25|45|40|52|67|67|59|48|41|55|70|70|62|||99|99|98|97|40|43|51|49|51|56|29|37|32|13|91|52|74|2|6|7|12|6|37|30|38|91|17|68|32|31|50|38|20|61|35|35|43|40|35|57|79|82|74|80|91|27|65|63|5||5|68|47|47
A1A56|83|71|74|73|72|71|70|74|72|69|68|67|65|68|66|70|76|74|76|75|80|76|75|75|82|80|75|75|76|80|82|94|88|98||80|74|90|87|86|69|69|20|20|17|94|44|92|37|44|57|63|64|40|81|69|59|42|53|50|46|42|48|44|39|34|41|49|44|39|32||98|95|77|88|25|33|29|25|52|86|63|59|68|89|96|96|97|97|96|96|80|82|82|53|51|82|72|78|81|81|78|82|74|70|63|66|69|67|96|96|96|96|95|95|79|85|87|86|84|88|64|69|71|71|69|75|31|46|31|32|32|24|42||||||35|31|28|27|32|39|58|55|46|48|55|61|61|57|47|50|58|64|||||||45|46|53|51|51|51|95|94|95|83||74|65|56|75|67|82|77|57|99|96|67|71|77|75|77|74|77||96|96|94|92|93|80|5|8|17|22|21|41|49|44|39|33|83|75|22|89|91
A1A5F|82|90|91|92|67|80|78|88|54|80|86|77|48|77|74|86|83|81|90|80|84|79|77|74|74|91|89|87|87|87||||||63|56||||79|81|58|55|52|54||55|30|35|35|48|43|38|41|37|45|83|81|86|99|83|78|82|72|29|85|78|82|74|28|2|16|13|0|67|8|15|40|75|51|67|87|83|75|81|51|51|59|59|59|59|80|80|80|81|80|79|88|96|86|80|82|92|90|82|90|92|87|75|67|68|69|70|70|70|77|84|71|66|66|72|70|78|63|54|55|70|||||||||||||10|9|12|14|15|15|0|0|37|41|43|44|0|0|46|54|56|59|8|17|18|61|40|7|26|25|32|32|31|30|97|97|97|70||41|40|28|41|69|81|61|20|81|36||86|86|85|84|84|82|99|100|98|92|82|84|78|77|79|80|80|80|85|78|82|74|28|47|48|68|81|27
A1A62||||||||||||||||||||||0|6|14|9|||26|37|39|||||||||||0|99|||||||3|3|3|4|1|4|2|2|2|61|3|68|22|57|2|72|34|70|60|8|73|35|73|48|3|11|5|37|81|85|88|88|6|0|4|5|6|0|25|32|47|53|54|56|36|37|47|63|71|76|5|6|7|29|46|7|||||100||49|53|67|72|79|76|26|28|29|41|43|25|8|8|10|31|35|9|||||||||||||80|84|75|70|79|77|94|95|93|91|93|94|100|100|100|98|99|99|||||||14|15|23|22|22|24|5|21|6|1||23|22|14|0|1|1|1|99|0|5||6|6|7|14|25|10|27|21|23|36|43|18|7|14|25|34|33|37|60|8|73|34|73||1|29|15|
A1A68|||||0|||||1||||||||||||17||||6|16|40|53|59|||||||||||0|0|||||||5|5|2|3|7|57|28|2|2|7|78|14|10|6|79|11|8|5|7|80|11|8|6|61|34|41|39|60|75|17|22|22|||||||7|7|21|22|23|27|49|54|31|10|26|71|5|7|99|10|5|16|||0||||12|13|16|18|19|23|11|14|98|20|11|26|||100||3|18|11|7|7|5|6|68|13|9|8|6|8|76|93|93|67|91|84|42|||0||0|69|||0||0|72|||||||37|36|43|38|35|42|5|5|6|8||18|23|3|9|10|7|5|91|2|15||5|6|13|10|4|14|9|10|85|17|7|14|9|11|29|23|23|50|7|80|11|8|6||5|0|6|
A1A73|13|8|10||7|9|19|17|18|17|14|17|66|10|17|18|10|22|17|11|15|15|14|14|11|42|30|37|34|30|4|34||||24|||||95|92|78|72||72|92|40|3|6|7|5|8|||||42|48|46|40|38|42|40|44|30|37|38|43|55|34|100|92|88|64||90|26|71|17||36|36|||8|97|97|98|98|99|98|||||||79|79|70|71|66|34|49|78|74|75|79|87|100|100|100|100|100|100|44|46|47|46|45|38|57|54|56|58|51|30|||||||||||||87|87|87|86|88|89|89|83|82|83|85|91|94|88|86|89|90|95|||||||3|3|22|21|19|20|50|44|50|60||95|95|53|87|61|45|66|70|96|100|15|85|86|80|81|78|75|46|42|40|41|40|35|||||||37|38|43|54|35|41|76|20|75|44
A1A77||||||||||||||||||||||78||||8|3|11|17|22|17|30|||||||||0|0|||||||16|18|42|47|28|21|24|42|43|11|17|6|5|10|15|4|2|6|9|13|4|2|11|66|89|91|42|59|1|69|4|11|41||||||23|24|35|37|37|37|83|83|84|86|84|83|12|14|21|25|23|22|||||||18|18|24|26|26|26|7|13|24|28|26|25|97|99|6|14|13|15|29|15|16|18|22|22|36|18|21|19|27|27|94|94|79|69|68|59|||41|43|52|43|||49|45|55|45|63|69|37|28|45|52|97|87|79|78|76|79|20|14|18|39||13|7|31|45|91|36|31|52|11|10||10|12|20|25|22|19|8|8|16|23|16|17|38|23|20|16|18|29|9|13|4|2|11||70|22|11|93
A1A78|48|48|50|48|69|59|61||49|74|48|75|45|60|64||56|54||63|54|51|36|29|26|30|29|22|21|21|63|||||78|70|28|63||74|72|15|||39|38|38|58|62|58|47|56|63|59|54|35|93|85|66|49|93|86|71|51|81|88|86|72|52|75||43|17|54|84|24|95|44|34|34|81||||82|51|51|58|58|57|57|33|34|34|35|38|39|52|53|42|51|45|49|59|60|82|47|0|0|47|45|46|46|45|45|75|78|60|72|62|69|64|60|39|47|39|42|32|35|43|53|46|43|44|48|56|65|60|58|49|34|30|23|22|22|0|0|0|0|0|31|0|0|0|0|0|32|||||||72|76|77|75|73|71|82|80|81|75|0|33|35|92|84|87|67|77|56|50|18|52|48|49|42|49|41|48|95|95|93|95|89|93|10|13|17|18|14|14|88|85|71|51|73|75|91|79|54|68
A1A7A|82|88|64|60|21|12|36|44|30|15|18|78|33|18|50|55|8|14|23|37|47|16|27|31|29|27|10|12|13|11|66|66|42|||60|92|60|||0|0||||90|65|91|29|69|56|56|13|19|67|78|45|24|80|49|50|21|77|36|38|17|26|83|40|42|22|62|51|41|77|61|77|75|97|68|99||||||82|83|86|86|83|83|12|13|16|18|15|17|38|45|57|53|42|47|0|0|0|0|0|0|77|78|78|78|78|77|51|65|78|73|56|65|39|48|72|69|40|63|53|41|34|39|34|46|59|47|28|43|39|49|44|49|52|55|61|61|65|66|69|76|80|83|68|69|73|80|84|87|81|69|66|76|72|74|69|70|74|73|64|68|52|46|42|60|78|81|81|94|95|97|96|95|88|76|75|76|41|46|55|51|43|46|56|60|66|61|45|46|36|19|23|32|21|33|26|83|48|48|22|23|97|45|65|68
A1A85|||||||||||||||||||||||||||||||61|55|||||||||0|0||||||||||||||||82|57|76|34|82|86|95|87|71|85|86|95|88|75|22|58|40|16|35|66|59|83||||||||||13|12|13|15|||3|6|0|2|||||||||||||8|8|9|6|5|12|0|4|||3|4|97|83|96|96|98|99|5|1|2|1||9||1|2|||13|98|99|100|||92|||||||||||||||||||||25|10|8|21|9|15|11|4||29|40|11|12|12|6|6|0|6|35||||||||28|35|22|25|25|24|||||2|2|85|86|95|88|76||9|0|6|
