00005||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1B83||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1B8A|12/31/2019|09/30/2019|1.658|1.942|0.010|1.680|1.650|12|1|12|-14.6|1.950|2.316|0.084|2.090|1.800|13|4|9|-15.8|2.242|2.703|0.336|2.870|1.950|6|1|2|-17.1|0.409|0.680|0.011|0.430|0.400|10|1|9|-39.9|0.283|0.328|0.025|0.320|0.260|6|2|3|-13.7|8.000|16.400||8.000|8.000|1|1|1|0.530|10/31/2019|0.545|-0.015|-2.8|0.034|-0.4|-10.9|17.6|15.0|0.660|0.328|1.968|2.340|2.703|08/01/2019|0.010|0.560|0.550|1.8|0.009|1.1|06/30/2019|02/24/2020|05/04/2020
A1B8F|12/31/2019|09/30/2019|6.210|6.051|0.014|6.220|6.200|2|2|0|2.6|6.394|6.335|0.347|6.640|6.149|2|1|0|0.9|6.300|6.300||6.300|6.300|1|0|0|0.0|1.310|1.310||1.310|1.310|1|0|0|0.0|1.540|1.530||1.540|1.540|1|1|0|0.7|||||||||1.800|10/24/2019|1.655|0.145|8.8|0.035|4.1|12.7|3.0|-1.5|1.310|1.530|6.051|6.335||07/25/2019|0.010|1.680|1.670|0.6|0.042|0.2|06/30/2019|02/24/2020|04/30/2020
A1B95||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1B9C|12/31/2019|09/30/2019|1.028|1.045|0.043|1.070|0.960|5|2|2|-1.6|1.025|1.076|0.066|1.110|0.950|4|0|3|-4.7|1.090|1.030|0.066|1.150|1.001|4|0|1|5.8|0.227|0.228|0.039|0.260|0.160|5|1|4|-0.4|0.240|0.238|0.017|0.260|0.219|4|1|2|0.8|||||||||0.260|10/24/2019|0.264|-0.004|-1.5|0.022|-0.2|22.4|-0.3|6.3|0.278|0.274|1.087|1.186||07/25/2019|-0.008|0.260|0.268|-3.0|0.010|-0.8|06/30/2019|01/27/2020|04/27/2020
A1B9E||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1BA4|12/31/2019|09/30/2019|0.498|0.406|0.132|0.670|0.310|8|5|1|22.7|0.830|0.796|0.241|1.120|0.310|10|1|3|4.3|1.350|1.266|0.337|1.920|0.770|8|4|0|6.6|0.207|0.153|0.057|0.290|0.130|7|5|0|35.3|0.220|0.210|0.087|0.350|0.170|4|1|0|4.8|52.320|52.320||52.320|52.320|1|0|0|0.350|11/07/2019|0.109|0.241|221.1|0.026|9.3|27.7|66.7|62.7|0.125|0.128|0.336|0.671|0.981|08/07/2019|0.007|0.040|0.033|21.2|0.034|0.2|06/30/2019|02/21/2020|05/11/2020
A1BAB|03/31/2020|09/30/2019|2.045|2.087|0.140|2.146|1.740|11|2|8|-2.0|2.222|2.275|0.167|2.390|1.905|12|3|5|-2.3|2.483|2.509|0.187|2.740|2.130|8|4|3|-1.0|0.790|0.839|0.031|0.830|0.740|7|0|6|-5.8|0.424|0.417|0.035|0.470|0.380|6|3|2|1.7|7.546|8.069||7.546|7.546|1|1|0|0.500|10/21/2019|0.497|0.003|0.6|0.035|0.1|1.7|8.7|11.7|0.839|0.417|2.072|2.244|2.472|07/22/2019|0.042|0.390|0.348|12.1|0.021|2.0|06/30/2019|01/23/2020|04/30/2020
A1BC1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1BCC|12/31/2019|09/30/2019|3.730|3.730||3.730|3.730|1|0|0|0.0|3.820|3.820||3.820|3.820|1|0|0|0.0|3.930|3.930||3.930|3.930|1|0|0|0.0|0.730|0.730||0.730|0.730|1|0|0|0.0|1.450|1.450||1.450|1.450|1|0|0|0.0|||||||||0.830|10/18/2019|0.750|0.080|10.7||0.0|-0.3|2.4|2.9|0.730|1.450|3.730|3.820|3.930|07/19/2019|0.080|0.860|0.780|10.3||0.0|06/30/2019|01/27/2020|04/22/2020
A1BCD|12/31/2019|09/30/2019|0.509|0.509|0.007|0.520|0.500|11|5|2|0.0|0.775|0.877|0.087|0.890|0.640|10|0|10|-11.6|0.987|0.940|0.130|1.090|0.841|3|0|1|5.0|0.150|0.153|0.005|0.160|0.140|10|2|3|-2.0|0.166|0.183|0.018|0.200|0.150|9|3|5|-9.3|0.600|0.550||0.600|0.600|1|1|1|0.130|10/24/2019|0.122|0.008|6.6|0.004|2.0|-52.4|52.3|27.4|0.153|0.183|0.509|0.877|0.940|07/24/2019|0.000|0.120|0.120|0.0|0.009|0.0|06/30/2019|01/28/2020|04/27/2020
A1BD2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1BE7|12/31/2019|09/30/2019|2.153|2.204|0.059|2.240|2.043|19|3|12|-2.3|2.243|2.264|0.091|2.380|2.030|22|5|9|-0.9|2.330|2.343|0.114|2.480|2.100|17|5|5|-0.6|0.544|0.551|0.031|0.613|0.498|19|4|7|-1.3|0.541|0.548|0.038|0.620|0.470|14|2|5|-1.3|7.588|10.847||7.588|7.588|1|0|1|0.460|10/28/2019|0.531|-0.071|-13.4|0.030|-2.4|12.7|4.2|3.9|0.544|0.549|2.178|2.244|2.323|07/31/2019|0.036|0.550|0.514|7.0|0.026|1.4|06/30/2019|02/03/2020|05/04/2020
A1BEC|01/31/2020|07/31/2019|3.795|3.798|0.054|3.850|3.700|10|0|2|-0.1|3.824|3.848|0.176|4.080|3.540|10|0|2|-0.6|3.980|3.980|0.209|4.180|3.700|4|0|0|0.0|-0.205|-0.203|0.024|-0.170|-0.250|10|0|1|-1.0|2.551|2.552|0.052|2.620|2.470|10|0|1|0.0|-0.750|-0.800|2.616|1.100|-2.600|2|1|0|0.530|08/30/2019|0.400|0.130|32.5|0.037|3.5|-6.1|0.8|4.1|-0.320|2.759|3.775|3.931|4.029|05/31/2019|0.222|0.920|0.698|31.8|0.047|4.7|04/30/2019|12/04/2019|03/05/2020
A1BEF|12/31/2019|09/30/2019|6.701|6.629|0.193|6.970|6.510|4|1|0|1.1|9.049|8.891|0.612|9.560|8.165|4|1|0|1.8||||||||||2.670|2.670||2.670|2.670|1|0|0|0.0|2.500|2.500||2.500|2.500|1|0|0|0.0|||||||||1.656|10/16/2019|1.620|0.036|2.2||0.0|-6.5|35.0||||6.777|9.076||07/18/2019|0.139|1.269|1.130|12.3||0.0|06/30/2019|01/21/2020|04/20/2020
A1BF5|12/31/2019|09/30/2019|0.914|0.880|0.011|0.921|0.906|2|2|0|3.9|0.804|0.823|0.034|0.828|0.780|2|1|0|-2.3|0.831|0.865|0.044|0.862|0.800|2|0|0|-3.9|0.215|0.210|0.011|0.222|0.207|2|2|0|2.4|0.189|0.200|0.012|0.197|0.180|2|1|1|-5.5|||||||||0.240|10/24/2019|0.209|0.031|14.8|0.001|31.0|17.2|-12.0|3.4|0.213|0.205|0.883|0.849|0.930|07/25/2019|0.031|0.240|0.209|14.8|0.010|3.1|06/30/2019|01/27/2020|04/27/2020
A1BFD|12/31/2019|06/30/2019|6.950|6.950||6.950|6.950|1|0|0|0.0|7.850|7.850||7.850|7.850|1|0|0|0.0||||||||||1.590|1.590||1.590|1.590|1|0|0|0.0|2.220|2.220||2.220|2.220|1|0|0|0.0||||||||||08/15/2019|1.500|-10000.500|||1.0|12.5|12.9||1.680|2.260|7.000|7.560||05/28/2019|-10000.240||1.240|||1.0|03/31/2019|11/18/2019|03/20/2020
A1C1C||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C1D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C1F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C24||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C29|12/31/2019|09/30/2019|-1.585|-1.585|0.205|-1.440|-1.730|2|0|0|0.0|-0.885|-0.885|0.247|-0.710|-1.060|2|0|0|0.0|-1.010|-1.010|0.424|-0.710|-1.310|2|0|0|0.0|-0.600|-0.600|0.283|-0.400|-0.800|2|0|0|0.0|-0.180|-0.180||-0.180|-0.180|1|0|0|0.0|||||||||-0.330|11/14/2019|-0.375|0.045|12.0|0.092|0.5|63.6|44.2|-14.1|-0.300||-1.450|-0.995|-1.035|08/14/2019|0.125|-0.280|-0.405|30.9|0.064|2.0|06/30/2019|11/13/2019|03/16/2020
A1C2A||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C43|12/31/2019|09/30/2019|-2.890|-2.890||-2.890|-2.890|1|0|0|0.0|-2.090|-2.090||-2.090|-2.090|1|0|0|0.0|-1.600|-1.600||-1.600|-1.600|1|0|0|0.0|-0.720|-0.720||-0.720|-0.720|1|0|0|0.0||||||||||||||||||-0.600|11/08/2019|-0.710|0.110|15.5||0.0|64.8|27.7|23.4|-0.495||-2.265|-1.480|-1.205|08/08/2019|0.060|-0.630|-0.690|8.7|0.297|0.2|06/30/2019|03/18/2020|05/12/2020
A1C4A|12/31/2019|09/30/2019|2.021|1.965|0.047|2.140|1.950|15|11|1|2.8|2.395|2.104|0.156|2.540|1.950|15|13|1|13.8|2.529|2.308|0.356|2.920|2.050|7|4|1|9.6|0.480|0.504|0.053|0.600|0.400|13|2|6|-4.8|0.533|0.489|0.047|0.570|0.440|6|3|0|9.0|21.000|21.000||21.000|21.000|1|1|0|0.580|10/16/2019|0.494|0.086|17.4|0.009|9.6|50.8|18.5|5.6|0.497|0.494|1.944|2.057|2.202|07/17/2019|0.109|0.520|0.411|26.5|0.016|6.8|06/30/2019|01/24/2020|04/20/2020
A1C50|12/31/2019|09/30/2019|0.942|0.947|0.078|1.000|0.810|7|2|9|-0.5|1.098|1.078|0.212|1.640|0.810|17|4|6|1.9|1.135|1.147|0.213|1.740|0.830|14|3|6|-1.0|0.257|0.265|0.060|0.410|0.190|10|2|4|-3.0|0.255|0.262|0.028|0.300|0.210|9|2|3|-2.7|8.331|8.806|0.467|8.661|8.000|2|1|0|0.260|10/30/2019|0.246|0.014|5.7|0.034|0.4|19.2|16.6|3.4|0.252|0.260|0.924|1.040|1.103|07/31/2019|0.038|0.260|0.222|17.1|0.019|2.0|06/30/2019|02/14/2020|05/04/2020
A1C54|09/30/2020|09/30/2019|4.536|4.568|0.047|4.629|4.490|7|2|4|-0.7|4.818|4.794|0.119|4.999|4.680|7|2|1|0.5|4.860|||4.860|4.860|1|0|0||1.053|1.110|0.014|1.080|1.040|6|0|4|-5.1|1.112|1.140|0.016|1.140|1.090|6|0|3|-2.5|5.500|5.950|2.121|7.000|4.000|2|0|1|1.080|11/12/2019|1.077|0.003|0.3|0.009|0.3|5.2|6.2|0.9|1.110|1.140|4.573|4.802||08/07/2019|0.077|1.190|1.113|6.9|0.012|6.4|06/30/2019|02/03/2020|05/12/2020
A1C58|12/31/2019|06/30/2019|0.480|0.500|0.382|0.750|0.210|2|0|1|-4.0|0.443|0.573|0.530|0.980|-0.080|3|0|1|-22.7|0.670|0.670|0.919|1.320|0.020|2|0|0|0.0|-0.090|0.000|0.071|-0.040|-0.140|2|0|1||-0.080|-0.050|0.028|-0.060|-0.100|2|0|1|-60.0|||||||||0.283|08/13/2019|0.367|-0.084|-22.9|0.240|-0.4|9.1|-7.7|51.2|0.153|0.093|0.716|0.678|0.720|05/09/2019|-0.129|0.074|0.203|-63.5|0.032|-4.0|03/31/2019|11/12/2019|03/09/2020
A1C65||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C67|12/31/2019|06/30/2019|0.049|0.023|0.066|0.144|-0.010|5|3|0|113.0|0.572|0.483|0.265|0.980|0.370|5|2|0|18.4|0.710|0.710||0.710|0.710|1|0|0|0.0|-0.076|-0.063|0.039|-0.010|-0.111|5|1|0|-20.6|0.190|0.153|0.100|0.321|0.060|5|1|0|24.2|||||||||-0.110|08/16/2019|-0.115|0.005|4.3|0.026|0.2|109.4||24.1|-0.050|0.057|0.008|0.460|0.490|05/14/2019|0.040|0.040|0.000||0.026|1.5|03/31/2019|11/12/2019|02/14/2020
A1C76||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C7E|12/31/2019|09/30/2019|2.771|2.748|0.012|2.800|2.740|34|28|2|0.8|2.912|3.080|0.144|3.530|2.660|33|3|30|-5.5|3.301|3.449|0.346|4.380|2.800|22|3|14|-4.3|0.756|0.761|0.010|0.780|0.730|30|8|12|-0.7|0.713|0.775|0.045|0.810|0.590|23|1|17|-8.0|12.839|12.890|3.818|17.000|6.500|6|2|4|0.670|10/23/2019|0.643|0.027|4.2|0.014|1.9|19.4|5.1|13.4|0.761|0.776|2.750|3.096|3.481|07/17/2019|0.055|0.680|0.625|8.8|0.009|6.1|06/30/2019|01/31/2020|04/23/2020
A1C80|12/31/2019|09/30/2019|3.304|3.250|0.028|3.350|3.280|5|4|2|1.7|3.114|3.180|0.132|3.270|2.910|5|2|4|-2.1|3.324|3.060|0.144|3.453|3.169|3|1|0|8.6|0.783|0.786|0.030|0.830|0.760|5|4|2|-0.4|0.749|0.743|0.028|0.770|0.700|5|2|2|0.8|||||||||0.830|10/25/2019|0.765|0.065|8.5|0.031|2.1|5.6|-5.8|6.7|0.791|0.765|3.256|3.267||07/25/2019|0.036|0.850|0.814|4.4|0.015|2.4|06/30/2019|01/27/2020|04/27/2020
A1C82|12/31/2019|09/30/2019|1.754|1.461||1.754|1.754|1|1|0|20.1|1.426|1.398|0.170|1.590|1.250|3|1|0|2.0|1.784|1.737|0.175|1.908|1.660|2|1|0|2.7|0.385|0.296|0.149|0.491|0.280|2|1|0|30.1|0.316|0.305|0.017|0.330|0.297|3|1|0|3.6|31.930|31.930||31.930|31.930|1|0|0|1.046|11/09/2019|0.489|0.557|113.9|0.225|2.5|4.6|-18.7|25.1|0.293|0.305|1.382|1.398|1.737|08/12/2019|0.374|0.757|0.383|97.7||0.0|06/30/2019||
A1C88|12/31/2019|09/30/2019|3.111|2.726|0.081|3.180|2.958|8|9|0|14.1|4.056|3.905|0.323|4.828|3.650|10|9|0|3.9|5.510|5.555|0.471|5.950|4.788|5|4|0|-0.8|0.738|0.575|0.081|0.805|0.590|8|8|0|28.3|0.818|0.747|0.123|1.047|0.680|7|6|1|9.5|45.383|45.383|20.878|69.150|30.000|3|0|0|0.780|10/30/2019|0.581|0.199|34.3|0.128|1.6|150.9|30.4|35.8|0.589|0.750|2.693|3.921|5.555|08/01/2019|0.463|0.920|0.457|101.3|0.045|10.3|06/30/2019|02/24/2020|05/04/2020
A1C8C||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C8F|12/31/2019|09/30/2019|3.855|3.605|0.007|3.860|3.850|2|2|0|6.9|3.861|3.590|0.013|3.870|3.852|2|2|0|7.5|4.000|||4.000|4.000|1|0|0||0.992|0.910|0.011|1.000|0.984|2|2|0|9.0|0.964|0.865|0.008|0.970|0.958|2|2|0|11.4|||||||||1.050|10/25/2019|0.885|0.165|18.6|0.007|23.6|20.8|0.2|3.6|0.920|0.870|3.610|3.630||07/26/2019|0.000|||||0.0|06/30/2019|01/27/2020|04/28/2020
A1C91||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1C97|10/31/2019|07/31/2019|5.172|5.160|0.029|5.232|5.142|10|5|0|0.2|5.325|5.326|0.064|5.451|5.237|11|2|2|0.0|5.516|5.524|0.117|5.632|5.357|4|1|1|-0.2|1.316|1.301|0.030|1.382|1.284|10|5|0|1.2|1.298|1.300|0.029|1.329|1.238|7|1|2|-0.2|2.772|3.302|0.565|3.171|2.371|2|0|2|1.351|08/29/2019|1.365|-0.014|-1.0|0.016|-0.7|4.5|2.3|2.7|1.310|1.345|5.182|5.536|5.841|05/23/2019|0.044|1.321|1.277|3.4|0.019|1.7|04/30/2019|11/29/2019|03/02/2020
A1CAB||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1CB9|12/31/2019|09/30/2019|7.717|7.619|0.152|7.900|7.150|23|20|1|1.3|8.404|8.384|0.530|9.000|6.210|23|4|1|0.2|9.198|9.195|1.054|9.970|6.050|12|3|7|0.0|1.871|1.876|0.071|2.020|1.740|20|6|10|-0.3|2.124|2.146|0.070|2.290|1.950|16|3|12|-1.0|13.480|14.640|0.962|14.160|12.800|2|0|2|2.070|10/15/2019|1.950|0.120|6.2|0.038|3.2|16.0|8.9|9.4|1.891|2.154|7.639|8.485|9.397|07/15/2019|0.145|1.950|1.805|8.0|0.047|3.1|06/30/2019|01/16/2020|04/14/2020
A1CD4|12/31/2019||2.800|2.860||2.800|2.800|1|1|0|-2.1|2.700|2.740||2.700|2.700|1|1|0|-1.5||||||||||||||||||||||||||||0.400|-0.500||0.400|0.400|1|1|0||10/31/2019||0.000|||0.0|-7.1|-3.6||||2.700|2.590||08/15/2019|0.000|||||0.0|06/30/2019|02/10/2020|05/04/2020
A1CD8|12/31/2019|09/30/2019|2.724|2.646|0.055|2.940|2.670|24|21|5|2.9|2.978|2.967|0.107|3.330|2.840|27|11|8|0.4|3.181|3.149|0.199|3.800|2.780|18|9|3|1.0|0.701|0.699|0.022|0.770|0.670|22|10|5|0.3|0.716|0.716|0.024|0.790|0.690|17|2|2|0.0|8.130|8.350||8.130|8.130|1|0|2|0.560|10/16/2019|0.506|0.054|10.7|0.014|3.9|4.0|9.3|6.8|0.708|0.745|2.844|3.057|3.283|07/17/2019|0.033|0.740|0.707|4.7|0.019|1.7|06/30/2019|01/17/2020|04/17/2020
A1CDD|12/31/2019|09/30/2019|5.510|5.400||5.510|5.510|1|1|0|2.0|5.250|5.300||5.250|5.250|1|0|1|-0.9||||||||||1.400|1.366||1.400|1.400|1|1|0|2.5||||||||||||||||||1.480|10/23/2019|1.390|0.090|6.5||0.0|8.3|-4.7||1.366||5.410|5.680||07/24/2019|0.152|1.380|1.228|12.4||0.0|06/30/2019|01/28/2020|04/27/2020
A1CDF|12/31/2019||1.200|1.285|0.132|1.310|1.030|4|0|4|-6.6|2.175|2.268|0.150|2.260|1.950|4|0|4|-4.1|2.130|2.153|0.101|2.240|2.040|3|0|1|-1.1|||||||||||||||||||33.200|35.600||33.200|33.200|1|0|1||08/08/2019|0.330|-9999.330||0.113||135.3|81.3|-2.1|||1.137|1.620|1.403|05/09/2019|0.000|||||0.0|03/31/2019||
A1CE6|12/31/2019|06/30/2019|1.271|1.343||1.271|1.271|1|1|0|-5.4|0.704|1.276|0.897|1.338|0.070|2|0|1|-44.8|1.203|1.536|0.641|1.656|0.750|2|0|1|-21.7|0.010|0.010||0.010|0.010|1|1|0|0.0|-0.050|0.462||-0.050|-0.050|1|1|0|-110.8|||||||||0.573|08/09/2019|0.590|-0.017|-2.9||0.0|-48.8|-44.6|70.9|0.010|0.462|1.416|1.213|1.416|05/29/2019|-0.016|0.374|0.390|-4.1||0.0|03/31/2019|11/11/2019|03/18/2020
A1CE7|12/31/2019|09/30/2019|-0.995|-1.110|0.643|-0.540|-1.450|2|1|1|10.4|-1.723|-1.570|0.346|-1.330|-1.980|3|1|1|-9.7|-0.740|-0.990||-0.740|-0.740|1|1|0|25.3|-0.263|-0.270|0.377|0.170|-0.520|3|2|0|2.6|-0.493|-0.450|0.076|-0.410|-0.560|3|1|1|-9.6|||||||||2.540|11/06/2019|-0.343|2.883|840.5|0.239|12.1||-73.2|57.1|-0.273|-0.427|-1.277|-1.503|-0.840|08/07/2019|0.447|0.110|-0.337|132.6|0.205|2.2|06/30/2019|02/27/2020|05/10/2020
A1CEB|12/31/2019|09/30/2019|1.740|1.780||1.740|1.740|1|0|1|-2.2|1.740|1.780||1.740|1.740|1|0|1|-2.2||||||||||0.450|0.450||0.450|0.450|1|0|0|0.0|0.370|0.380||0.370|0.370|1|0|1|-2.6|||||||||0.400|10/17/2019|0.440|-0.040|-9.1||0.0|4.8|0.0||0.460|0.390|1.790|1.800||07/18/2019|0.030|0.460|0.430|7.0||0.0|06/30/2019|01/20/2020|04/20/2020
A1CF6|12/31/2019|09/30/2019|0.467|0.488|0.145|0.677|0.250|7|1|1|-4.3|0.813|0.797|0.304|1.270|0.320|7|2|0|2.0|0.884|0.868|0.416|1.724|0.490|7|1|1|1.8|0.150|0.125|0.113|0.230|0.070|2|1|0|20.0|0.140|0.130|0.113|0.220|0.060|2|1|0|7.7|||||||||0.020|10/29/2019|0.093|-0.073|-78.5|0.046|-1.6||74.1|8.7|0.170|0.157|0.510|0.696|0.794|07/26/2019|-0.033|0.040|0.073|-45.2|0.049|-0.7|06/30/2019|03/04/2020|05/08/2020
A1CF7|12/31/2019|09/30/2019|9.485|10.511|0.269|10.200|8.900|21|0|22|-9.8|10.751|11.439|0.418|11.780|10.000|22|0|21|-6.0|11.647|11.963|0.520|12.750|11.000|15|2|12|-2.6|3.182|3.301|0.282|3.960|2.620|19|2|16|-3.6|2.874|3.002|0.251|3.290|2.190|17|1|13|-4.3|9.696|10.634|1.420|11.300|8.600|3|0|4|1.430|10/22/2019|2.351|-0.921|-39.2|0.194|-4.7|6.1|13.3|8.3|3.388|2.997|10.681|11.559|12.126|07/23/2019|-0.258|2.020|2.278|-11.3|0.200|-1.3|06/30/2019|01/23/2020|04/21/2020
A1CFB|12/31/2019|09/30/2019|1.441|1.441||1.441|1.441|1|0|0|0.0|1.795|1.795||1.795|1.795|1|0|0|0.0||||||||||0.365|0.365||0.365|0.365|1|0|0|0.0||||||||||7.700|7.700||7.700|7.700|1|0|0|0.526|11/13/2019|0.182|0.344|189.0||0.0||24.6||0.365||1.441|1.795||08/15/2019|0.000|||||0.0|06/30/2019|03/28/2020|05/16/2020
A1CFD||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1D03|06/30/2020|09/30/2019|0.710|0.710||0.710|0.710|1|0|0|0.0|0.710|0.710||0.710|0.710|1|0|0|0.0||||||||||0.200|0.200||0.200|0.200|1|0|0|0.0|0.190|0.190||0.190|0.190|1|0|0|0.0|||||||||-0.160|11/12/2019|0.150|-0.310|-206.7||0.0|-4.1|0.0|||||||09/23/2019|0.110|0.300|0.190|57.9||0.0|06/30/2019|02/14/2020|05/17/2020
A1D09|12/31/2019|06/30/2019|4.245|4.143|0.243|4.460|3.951|4|3|0|2.5|4.769|4.755|0.254|5.140|4.430|5|2|1|0.3|5.368|5.311|0.668|5.990|4.420|4|1|1|1.1|1.000|0.967|0.110|1.110|0.820|5|2|1|3.4|0.957|0.992|0.129|1.080|0.820|5|1|2|-3.5|20.552|20.203|2.754|22.500|18.605|2|1|0|1.220|08/10/2019|0.967|0.253|26.2|0.058|4.4|24.9|12.3|12.6|0.989|1.036|4.101|4.795|5.311|05/09/2019|0.143|1.092|0.949|15.1|0.063|2.3|03/31/2019|11/07/2019|02/24/2020
A1D0A|09/30/2020||1.424|1.520|0.051|1.460|1.389|2|0|2|-6.3|1.446||0.062|1.490|1.402|2|0|0|||||||||||||||||||||||||||||4.400|1.500||4.400|4.400|1|1|0||||||||1.7|1.5||||1.571|||||||||||05/05/2020|11/03/2020
A1D0B|12/31/2019|09/30/2019|0.393|0.636|0.082|0.451|0.335|2|0|2|-38.2|0.484|0.469|0.102|0.555|0.412|2|1|1|3.0|0.586|0.510||0.586|0.586|1|1|0|15.0|0.130|0.137|0.019|0.144|0.117|2|1|1|-5.2|0.163|0.153||0.163|0.163|1|1|0|6.2|||||||||-0.172|10/24/2019|0.027|-0.199|-737.0|0.120|-0.4|-13.2|5.5|5.1|0.084|0.105|0.501|0.270|-0.043|09/10/2019|0.056|0.327|0.271|20.7|0.079|0.2|06/30/2019|03/10/2020|05/13/2020
A1D0D|12/31/2019|06/30/2019|1.121|1.125|0.072|1.250|0.990|11|0|1|-0.4|1.323|1.322|0.253|1.740|0.950|12|1|0|0.1|1.454|1.509|0.286|1.970|0.970|9|0|1|-3.6|0.261|0.264|0.030|0.310|0.210|7|0|1|-1.1|0.243|0.246|0.038|0.300|0.190|7|0|2|-1.2|10.000|10.000||10.000|10.000|1|0|0|0.270|08/21/2019|0.366|-0.096|-26.2|0.073|-1.3|-32.9|18.0|9.9|0.344|0.322|1.425|1.690|1.882|05/22/2019|-0.074|0.310|0.384|-19.3|0.060|-1.2|03/31/2019|11/25/2019|03/02/2020
A1D13|12/31/2019|09/30/2019|1.040|1.087|0.185|1.230|0.860|3|0|1|-4.3|1.092|1.149|0.095|1.190|1.000|3|0|1|-5.0|1.250|1.395|0.085|1.310|1.190|2|0|2|-10.4|0.310|0.340||0.310|0.310|1|1|0|-8.8|0.330|0.380||0.330|0.330|1|0|1|-13.2|||||||||0.066|11/09/2019|0.160|-0.094|-58.7||0.0|-59.8|5.0|14.5|0.340|0.380|1.147|1.216|1.500|08/12/2019|-0.007|0.143|0.150|-4.7||0.0|06/30/2019|03/02/2020|05/10/2020
A1D15||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1D17||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1D18||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1D1B|12/31/2019|09/30/2019|13.008|12.803|0.059|13.100|12.910|11|10|1|1.6|14.091|13.953|0.311|14.530|13.610|11|8|3|1.0|15.467|14.573|0.580|16.050|14.450|6|3|0|6.1|3.649|3.578|0.051|3.730|3.540|10|6|3|2.0|3.024|3.160|0.126|3.130|2.760|9|1|6|-4.3|||||||||3.430|10/29/2019|3.284|0.146|4.4|0.035|4.2|18.1|8.3|9.8|3.590|3.144|12.813|13.930|14.467|07/30/2019|0.133|3.020|2.887|4.6|0.027|4.9|06/30/2019|02/19/2020|05/06/2020
A1D1C|12/31/2019|09/30/2019|0.955|0.903|0.021|0.970|0.940|2|1|0|5.8|1.100|1.030|0.085|1.160|1.040|2|2|0|6.8|1.215||0.191|1.350|1.080|2|0|0||0.265|0.247|0.021|0.280|0.250|2|1|1|7.3|0.265|0.243|0.007|0.270|0.260|2|1|1|9.1|||||||||0.270|10/17/2019|0.243|0.027|11.1|0.025|1.1|15.1|15.2|10.5|0.250|0.243|0.900|1.057||07/18/2019|-0.010|0.220|0.230|-4.3|0.000||06/30/2019|01/27/2020|04/20/2020
A1D23||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1D26|12/31/2019|09/30/2019|1.300|1.425|0.050|1.350|1.250|3|1|2|-8.8|2.283|2.563|0.257|2.500|2.000|3|0|2|-10.9|2.525|2.883|0.177|2.650|2.400|2|0|2|-12.4|0.733|0.760|0.047|0.770|0.680|3|0|2|-3.6|0.715|0.805|0.163|0.830|0.600|2|0|2|-11.2|20.000|20.000||20.000|20.000|1|0|0|0.330|11/05/2019|0.465|-0.135|-29.0|0.183|-0.7|-13.3|75.6|10.6|0.757|0.910|1.262|2.550|3.150|08/07/2019|0.065|0.440|0.375|17.3|0.064|1.0|06/30/2019|03/06/2020|05/08/2020
A1D27||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1D2D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
A1D2E|12/31/2019|09/30/2019|4.725|5.062|1.170|7.329|2.722|19|2|9|-6.7|6.426|7.394|1.292|8.342|4.111|21|1|13|-13.1|7.134|8.031|1.217|9.317|5.290|16|1|11|-11.2|1.642|1.896||1.642|1.642|1|0|1|-13.4||||||||||4.742|4.741|1.313|6.194|3.637|3|1|0|1.774|10/24/2019|1.705|0.069|4.0|0.122|0.7|-40.6|39.7|12.1|1.929||5.204|7.591|8.229|07/24/2019|-2.502|-1.367|1.135|-220.4|0.046|-59.5|06/30/2019|02/04/2020|04/27/2020
A1D33||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
