A4A55|06/30/2019|06/30/2018|06/30/2017|06/30/2016|06/30/2015|06/30/2014|06/30/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4A55|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|UPD|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A4AAE|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4AAE|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A4ADC|09/28/2018|09/29/2017|09/30/2016|10/02/2015|10/03/2014|09/27/2013|09/28/2012|06/28/2019|03/29/2019|12/28/2018|09/28/2018|06/29/2018|03/30/2018|12/29/2017|09/29/2017|52|52|52|52|53|52|52|13|13|13|13|13|13|13|13|A4ADC|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|UPD|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A4AEA|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|6|3|3|3|6|3|3|A4AEA|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|CLA|RES|RES|CLA|CLA|CLA|RES|UPD|RSP|UPD|CLA|RES|RSP|RCA|RES
A4B23|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|6|3|6|3|6|3|6|A4B23|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|CLA|RCA|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
A4B4B|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|6|3|3|3|3|3|3|A4B4B|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|RES|RES|RES|CLA|CLA|UPD|RSP|RCA|UPD|UPD|UPD|RCA|UPD
A4D02|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4D02|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|CLA|CLA|RES|RES
A4DAA|03/31/2019|03/31/2018|03/31/2017|03/31/2016|03/31/2015|03/31/2014|03/31/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4DAA|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|CLA|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|RES|RES
A4DD9|10/31/2018|10/31/2017|10/31/2016|10/31/2015|10/31/2014|10/31/2013|10/31/2012|07/31/2019|04/30/2019|01/31/2019|10/31/2018|07/31/2018|04/30/2018|01/31/2018|10/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4DD9|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|UPD|CLA|RES|RES|UPD|UPD|UPD|UPD|UPD|CLA|CLA|CLA
A4E1A|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|12/31/2011|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|06/30/2017|03/31/2017|12/31/2016|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4E1A|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|CLA|RES|UPD|CLA|CLA|CLA|RES|UPD|UPD|RCA|CLA|RES|RES|RES|RES
A4EDF|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4EDF|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|UPD|UPD|RES|CLA|UPD|UPD|UPD|UPD|UPD|CLA|CLA|RES
A4FC9|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4FC9|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|CLA|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A4FE4|09/30/2018|09/30/2017|09/30/2016|09/30/2015|09/30/2014|09/30/2013|09/30/2012|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|06/30/2017|03/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A4FE4|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|CLA|CLA|UPD|CLA|UPD|UPD|UPD|UPD|RES|RES|RES|RES
A50B0|12/29/2018|12/30/2017|12/31/2016|01/02/2016|01/03/2015|12/28/2013|12/29/2012|09/28/2019|06/29/2019|03/30/2019|12/29/2018|09/29/2018|06/30/2018|03/31/2018|12/30/2017|52|52|52|52|53|52|52|13|26|13|13|13|13|13|13|A50B0|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|RES|RES|RES|CLA|CLA|CLA|UPD|RSP|UPD|UPD|UPD|UPD|UPD|RES
A50E7|02/02/2019|02/03/2018|01/28/2017|01/30/2016|01/31/2015|02/01/2014|02/02/2013|08/03/2019|05/04/2019|02/02/2019|11/03/2018|08/04/2018|05/05/2018|02/03/2018|10/28/2017|52|53|52|52|52|52|53|13|13|13|13|13|13|14|13|A50E7|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A5234|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5234|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A52AD|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A52AD|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|RES|CLA|UPD|UPD|UPD|UPD|CLA|UPD|UPD|RES|UPD|UPD|RES|CLA|UPD
A53DD|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A53DD|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A55A2|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A55A2|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|RES|CLA|RES|RES|UPD|UPD|UPD|UPD|CLA|UPD|UPD|UPD
A57E9|12/31/2018|04/30/2017|04/30/2016|04/30/2015|04/30/2014|04/30/2013|04/30/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|10/31/2017|07/31/2017|12|12|12|12|12|12|12|3|3|12|3|3|3|3|3|A57E9|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|CLA|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A57EC|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A57EC|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A5826|03/31/2019|03/31/2018|03/31/2017|03/31/2016|03/31/2015|03/31/2014|03/31/2013|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5826|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A585D|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|6|3|3|3|6|3|3|A585D|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|RES|UPD|UPD|UPD|RSP|RCA|UPD|UPD|RSP|RCA|UPD
A58F0|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A58F0|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|CLA|CLA|RES|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
A598B|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A598B|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|CLA|CLA|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
A5B0A|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5B0A|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|RES|RES|RES|CLA|UPD|UPD|UPD|UPD|CLA|CLA|CLA|CLA
A5BF2|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5BF2|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A5D13|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5D13|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A5D1E|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5D1E|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|CLA|RES|RES|UPD|RES|RES|CLA|UPD|UPD|RCA|CLA|RES|RES|CLA|RES
A5D20|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|9|A5D20|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RSP
A5D49|11/25/2018|11/26/2017|11/27/2016|11/29/2015|11/30/2014|11/24/2013|11/25/2012|08/25/2019|05/26/2019|02/24/2019|11/25/2018|08/26/2018|05/27/2018|02/25/2018|11/26/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5D49|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|CLA|CLA|CLA|RES
A5D71|11/30/2018|11/30/2017|11/30/2016|11/30/2015|11/30/2014|11/30/2013|11/30/2012|08/31/2019|05/31/2019|02/28/2019|11/30/2018|08/31/2018|05/31/2018|02/28/2018|11/30/2017|12|12|12|12|12|12|12|3|6|3|3|3|3|3|3|A5D71|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|RES|UPD|RES|RES|RES|RES|UPD|UPD|CSP|UPD|RES|RES|RES|CCA|UPD
A5E3B|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5E3B|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|CLA|CLA|CLA|CLA|UPD|UPD|UPD|UPD|UPD|CLA|CLA|RES
A5E5B|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5E5B|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
A5F0B|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5F0B|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|CLA|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A5FD4|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5FD4|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A5FDD|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A5FDD|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A603E|06/28/2019|06/29/2018|06/30/2017|07/01/2016|07/03/2015|06/27/2014|06/28/2013|10/04/2019|06/28/2019|03/29/2019|12/28/2018|09/28/2018|06/29/2018|03/30/2018|12/29/2017|52|52|52|52|53|52|52|14|13|13|13|13|13|13|13|A603E|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A6071|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|6|3|3|3|6|3|3|A6071|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|RES|CLA|CLA|UPD|UPD|UPD|RSP|UPD|UPD|RES|RSP|UPD|CLA
A6227|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6227|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|CLA|RES|CCA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A63C3|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A63C3|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|RES|RES|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A6400|10/31/2018|10/31/2017|10/31/2016|10/31/2015|10/31/2014|10/31/2013|10/31/2012|07/31/2019|04/30/2019|01/31/2019|10/31/2018|07/31/2018|04/30/2018|01/31/2018|10/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6400|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|CLA|CLA|UPD|RES|RES|UPD|UPD|UPD|UPD|CLA|UPD|UPD|UPD
A6440|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6440|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|CLA|CLA|RES|UPD|UPD|UPD|UPD|UPD|CLA|UPD|RES
A6492|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6492|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|UPD|RES|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
A6493|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6493|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|RES|UPD|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
A6496|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6496|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|CLA|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|RES|RES|RES|RES
A64EB|03/31/2019|03/31/2018|03/31/2017|03/31/2016|03/31/2015|03/31/2014|03/31/2013|03/31/2019|09/30/2018|03/31/2018|09/30/2017|03/31/2017|09/30/2016|03/31/2016|09/30/2015|12|12|12|12|12|12|12|12|6|12|6|6|6|6|6|A64EB|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|CLA|RES|UPD|RES|UPD|UPD|RES|RES|RES|UPD|CLA|RES
A6511|02/03/2019|01/28/2018|01/29/2017|01/31/2016|02/01/2015|02/02/2014|02/03/2013|08/04/2019|05/05/2019|02/03/2019|10/28/2018|07/29/2018|04/29/2018|01/28/2018|10/29/2017|53|52|52|52|52|52|53|13|13|14|13|13|13|13|13|A6511|T|W|W|W|W|W|W|W|W|W|W|W|W|W|W|W|UPD|CLA|CLA|UPD|CLA|UPD|CLA|UPD|UPD|UPD|UPD|UPD|CCA|CLA|CLA
A65E8|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A65E8|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A665E|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|09/30/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A665E|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A66A6|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A66A6|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|CLA|CLA|CLA|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD|CLA
A66B9|02/28/2018|02/28/2017|02/29/2016|02/28/2015|02/28/2014|02/28/2013|02/29/2012|02/28/2019|11/30/2018|08/31/2018|05/31/2018|02/28/2018|11/30/2017|08/31/2017|05/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A66B9|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|UPD|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A66FD|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A66FD|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|RES|CLA|CLA|UPD|UPD|UPD|CCA|UPD|CLA|UPD|CLA|UPD
A68E3|03/31/2019|03/31/2018|03/31/2017|03/31/2016|03/31/2015|03/31/2014|03/31/2013|09/30/2019|03/31/2019|09/30/2018|03/31/2018|09/30/2017|03/31/2017|09/30/2016|03/31/2016|12|12|12|12|12|12|12|6|6|6|6|6|6|6|6|A68E3|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|RES|RES|RES|RES|UPD|UPD|RES|RES|RES|RES|RES|RES
A694F|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A694F|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|RES|RES|RES|CLA|RES|UPD|UPD|UPD|UPD|RES|RES|RES|RES
A69E8|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A69E8|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|UPD|UPD|UPD|UPD|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|UPD
A6A53|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6A53|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|UPD|UPD|UPD|RES|RES|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
A6B34|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|06/30/2019|12/31/2018|06/30/2018|12/31/2017|06/30/2017|12/31/2016|06/30/2016|12/31/2015|12|12|12|12|12|12|12|6|6|6|6|6|6|6|6|A6B34|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|RES|RES|RES|UPD|UPD|RES|RES|UPD|RES|CLA|RES|RES|RES|UPD|UPD
A6B64|12/31/2018|12/31/2017|12/31/2016|12/31/2015|12/31/2014|12/31/2013|12/31/2012|09/30/2019|06/30/2019|03/31/2019|12/31/2018|09/30/2018|06/30/2018|03/31/2018|12/31/2017|12|12|12|12|12|12|12|3|3|3|3|3|3|3|3|A6B64|T|M|M|M|M|M|M|M|M|M|M|M|M|M|M|M|UPD|RES|CLA|RES|CLA|CLA|CLA|UPD|UPD|UPD|UPD|UPD|UPD|UPD|RES
